"(1,0)",25,18.783
"(1,1)",25,20.043
"(1,2)",25,17.586
"(1,3)",25,14.904
"(1,4)",25,13.818
"(1,5)",25,12.594
"(2,0)",25,17.538
"(2,1)",25,18.783
"(2,2)",25,16.356
"(2,3)",25,13.734
"(2,4)",25,12.617
"(2,5)",25,11.609
"(3,0)",25,6.475
"(3,1)",25,7.301
"(3,2)",25,8.055
"(3,3)",25,8.823
"(3,4)",25,9.606
"(3,5)",25,10.65
"(4,0)",25,5.755
"(4,1)",25,6.475
"(4,2)",25,7.301
"(4,3)",25,8.007
"(4,4)",25,7.626
"(4,5)",25,9.606
"(5,0)",25,4.995
"(5,1)",25,4.535
"(5,2)",25,5.238
"(5,3)",25,5.958
"(5,4)",25,6.693
"(5,5)",25,5.958
"(0,0)",26,22.148
"(0,1)",26,23.765
"(0,2)",26,22.017
"(0,3)",26,13.474
"(0,4)",26,14.729
"(0,5)",26,12.713
"(1,0)",26,19.553
"(1,1)",26,20.813
"(1,2)",26,18.356
"(1,3)",26,15.666
"(1,4)",26,14.54
"(1,5)",26,13.261
"(2,0)",26,18.308
"(2,1)",26,19.553
"(2,2)",26,17.126
"(2,3)",26,14.484
"(2,4)",26,13.302
"(2,5)",26,12.233
"(3,0)",26,6.953
"(3,1)",26,7.785
"(3,2)",26,8.543
"(3,3)",26,9.315
"(3,4)",26,10.101
"(3,5)",26,11.159
"(4,0)",26,6.227
"(4,1)",26,6.953
"(4,2)",26,7.785
"(4,3)",26,8.496
"(4,4)",26,8.118
"(4,5)",26,10.101
"(5,0)",26,5.462
"(5,1)",26,5.007
"(5,2)",26,5.716
"(5,3)",26,6.44
"(5,4)",26,7.18
"(5,5)",26,6.44
"(0,0)",27,22.91
"(0,1)",27,24.528
"(0,2)",27,22.779
"(0,3)",27,14.2
"(0,4)",27,15.258
"(0,5)",27,13.237
"(1,0)",27,20.315
"(1,1)",27,21.575
"(1,2)",27,19.118
"(1,3)",27,16.423
"(1,4)",27,15.265
"(1,5)",27,13.945
"(2,0)",27,19.071
"(2,1)",27,20.315
"(2,2)",27,17.889
"(2,3)",27,15.235
"(2,4)",27,14.003
"(2,5)",27,12.885
"(3,0)",27,7.43
"(3,1)",27,8.267
"(3,2)",27,9.029
"(3,3)",27,9.804
"(3,4)",27,10.602
"(3,5)",27,11.753
"(4,0)",27,6.7
"(4,1)",27,7.43
"(4,2)",27,8.267
"(4,3)",27,8.982
"(4,4)",27,8.607
"(4,5)",27,10.602
"(5,0)",27,5.928
"(5,1)",27,5.478
"(5,2)",27,6.192
"(5,3)",27,6.921
"(5,4)",27,7.665
"(5,5)",27,6.921
"(0,0)",28,23.665
"(0,1)",28,25.282
"(0,2)",28,23.534
"(0,3)",28,14.923
"(0,4)",28,15.806
"(0,5)",28,13.775
"(1,0)",28,21.07
"(1,1)",28,22.33
"(1,2)",28,19.873
"(1,3)",28,17.173
"(1,4)",28,15.988
"(1,5)",28,14.636
"(2,0)",28,19.826
"(2,1)",28,21.07
"(2,2)",28,18.643
"(2,3)",28,15.983
"(2,4)",28,14.712
"(2,5)",28,13.556
"(3,0)",28,7.907
"(3,1)",28,8.748
"(3,2)",28,9.513
"(3,3)",28,10.298
"(3,4)",28,11.17
"(3,5)",28,12.378
"(4,0)",28,7.171
"(4,1)",28,7.907
"(4,2)",28,8.748
"(4,3)",28,9.466
"(4,4)",28,9.101
"(4,5)",28,11.17
"(5,0)",28,6.395
"(5,1)",28,5.949
"(5,2)",28,6.668
"(5,3)",28,7.401
"(5,4)",28,8.147
"(5,5)",28,7.401
"(0,0)",29,24.412
"(0,1)",29,26.029
"(0,2)",29,24.281
"(0,3)",29,15.643
"(0,4)",29,16.504
"(0,5)",29,14.331
"(1,0)",29,21.817
"(1,1)",29,23.077
"(1,2)",29,20.62
"(1,3)",29,17.917
"(1,4)",29,16.709
"(1,5)",29,15.329
"(2,0)",29,20.573
"(2,1)",29,21.817
"(2,2)",29,19.391
"(2,3)",29,16.726
"(2,4)",29,15.421
"(2,5)",29,14.236
"(3,0)",29,8.381
"(3,1)",29,9.226
"(3,2)",29,10.0
"(3,3)",29,10.846
"(3,4)",29,11.77
